ID	Type	Name
1525	T5_CAPEITEM_FW_LYMHURST@2	Expert's Lymhurst Cape						
1526	T5_CAPEITEM_FW_LYMHURST@3	Expert's Lymhurst Cape						
1527	T6_CAPEITEM_FW_LYMHURST	Master's Lymhurst Cape						
1528	T6_CAPEITEM_FW_LYMHURST@1	Master's Lymhurst Cape						
1529	T6_CAPEITEM_FW_LYMHURST@2	Master's Lymhurst Cape						
1530	T6_CAPEITEM_FW_LYMHURST@3	Master's Lymhurst Cape						
1531	T7_CAPEITEM_FW_LYMHURST	Grandmaster's Lymhurst Cape						
1532	T7_CAPEITEM_FW_LYMHURST@1	Grandmaster's Lymhurst Cape						
1533	T7_CAPEITEM_FW_LYMHURST@2	Grandmaster's Lymhurst Cape						
1534	T7_CAPEITEM_FW_LYMHURST@3	Grandmaster's Lymhurst Cape						
1535	T8_CAPEITEM_FW_LYMHURST	Elder's Lymhurst Cape						
1536	T8_CAPEITEM_FW_LYMHURST@1	Elder's Lymhurst Cape						
1537	T8_CAPEITEM_FW_LYMHURST@2	Elder's Lymhurst Cape						
1538	T8_CAPEITEM_FW_LYMHURST@3	Elder's Lymhurst Cape						
1539	T4_CAPEITEM_FW_MARTLOCK	Adept's Martlock Cape						
1540	T4_CAPEITEM_FW_MARTLOCK@1	Adept's Martlock Cape						
1541	T4_CAPEITEM_FW_MARTLOCK@2	Adept's Martlock Cape						
1542	T4_CAPEITEM_FW_MARTLOCK@3	Adept's Martlock Cape						
1543	T5_CAPEITEM_FW_MARTLOCK	Expert's Martlock Cape						
1544	T5_CAPEITEM_FW_MARTLOCK@1	Expert's Martlock Cape						
1545	T5_CAPEITEM_FW_MARTLOCK@2	Expert's Martlock Cape						
1546	T5_CAPEITEM_FW_MARTLOCK@3	Expert's Martlock Cape						
1547	T6_CAPEITEM_FW_MARTLOCK	Master's Martlock Cape						
1548	T6_CAPEITEM_FW_MARTLOCK@1	Master's Martlock Cape						
1549	T6_CAPEITEM_FW_MARTLOCK@2	Master's Martlock Cape						
1550	T6_CAPEITEM_FW_MARTLOCK@3	Master's Martlock Cape						
1551	T7_CAPEITEM_FW_MARTLOCK	Grandmaster's Martlock Cape						
1552	T7_CAPEITEM_FW_MARTLOCK@1	Grandmaster's Martlock Cape						
1553	T7_CAPEITEM_FW_MARTLOCK@2	Grandmaster's Martlock Cape						
1554	T7_CAPEITEM_FW_MARTLOCK@3	Grandmaster's Martlock Cape						
1555	T8_CAPEITEM_FW_MARTLOCK	Elder's Martlock Cape						
1556	T8_CAPEITEM_FW_MARTLOCK@1	Elder's Martlock Cape						
1557	T8_CAPEITEM_FW_MARTLOCK@2	Elder's Martlock Cape						
1558	T8_CAPEITEM_FW_MARTLOCK@3	Elder's Martlock Cape						
1559	T4_CAPEITEM_FW_THETFORD	Adept's Thetford Cape						
1560	T4_CAPEITEM_FW_THETFORD@1	Adept's Thetford Cape						
1561	T4_CAPEITEM_FW_THETFORD@2	Adept's Thetford Cape						
1562	T4_CAPEITEM_FW_THETFORD@3	Adept's Thetford Cape						
1563	T5_CAPEITEM_FW_THETFORD	Expert's Thetford Cape						
1564	T5_CAPEITEM_FW_THETFORD@1	Expert's Thetford Cape						
1565	T5_CAPEITEM_FW_THETFORD@2	Expert's Thetford Cape						
1566	T5_CAPEITEM_FW_THETFORD@3	Expert's Thetford Cape						
1567	T6_CAPEITEM_FW_THETFORD	Master's Thetford Cape						
1568	T6_CAPEITEM_FW_THETFORD@1	Master's Thetford Cape						
1569	T6_CAPEITEM_FW_THETFORD@2	Master's Thetford Cape						
1570	T6_CAPEITEM_FW_THETFORD@3	Master's Thetford Cape						
1571	T7_CAPEITEM_FW_THETFORD	Grandmaster's Thetford Cape						
1572	T7_CAPEITEM_FW_THETFORD@1	Grandmaster's Thetford Cape						
1573	T7_CAPEITEM_FW_THETFORD@2	Grandmaster's Thetford Cape						
1574	T7_CAPEITEM_FW_THETFORD@3	Grandmaster's Thetford Cape						
1575	T8_CAPEITEM_FW_THETFORD	Elder's Thetford Cape						
1576	T8_CAPEITEM_FW_THETFORD@1	Elder's Thetford Cape						
1577	T8_CAPEITEM_FW_THETFORD@2	Elder's Thetford Cape						
1578	T8_CAPEITEM_FW_THETFORD@3	Elder's Thetford Cape						
1579	T4_CAPEITEM_HERETIC	Adept's Heretic Cape						
1580	T4_CAPEITEM_HERETIC@1	Adept's Heretic Cape						
1581	T4_CAPEITEM_HERETIC@2	Adept's Heretic Cape						
1582	T4_CAPEITEM_HERETIC@3	Adept's Heretic Cape						
1583	T5_CAPEITEM_HERETIC	Expert's Heretic Cape						
1584	T5_CAPEITEM_HERETIC@1	Expert's Heretic Cape						
1585	T5_CAPEITEM_HERETIC@2	Expert's Heretic Cape						
1586	T5_CAPEITEM_HERETIC@3	Expert's Heretic Cape						
1587	T6_CAPEITEM_HERETIC	Master's Heretic Cape						
1588	T6_CAPEITEM_HERETIC@1	Master's Heretic Cape						
1589	T6_CAPEITEM_HERETIC@2	Master's Heretic Cape						
1590	T6_CAPEITEM_HERETIC@3	Master's Heretic Cape						
1591	T7_CAPEITEM_HERETIC	Grandmaster's Heretic Cape						
1592	T7_CAPEITEM_HERETIC@1	Grandmaster's Heretic Cape						
1593	T7_CAPEITEM_HERETIC@2	Grandmaster's Heretic Cape						
1594	T7_CAPEITEM_HERETIC@3	Grandmaster's Heretic Cape						
1595	T8_CAPEITEM_HERETIC	Elder's Heretic Cape						
1596	T8_CAPEITEM_HERETIC@1	Elder's Heretic Cape						
1597	T8_CAPEITEM_HERETIC@2	Elder's Heretic Cape						
1598	T8_CAPEITEM_HERETIC@3	Elder's Heretic Cape						
1599	T4_CAPEITEM_UNDEAD	Adept's Undead Cape						
1600	T4_CAPEITEM_UNDEAD@1	Adept's Undead Cape						
1601	T4_CAPEITEM_UNDEAD@2	Adept's Undead Cape						
1602	T4_CAPEITEM_UNDEAD@3	Adept's Undead Cape						
1603	T5_CAPEITEM_UNDEAD	Expert's Undead Cape						
1604	T5_CAPEITEM_UNDEAD@1	Expert's Undead Cape						
1605	T5_CAPEITEM_UNDEAD@2	Expert's Undead Cape						
1606	T5_CAPEITEM_UNDEAD@3	Expert's Undead Cape						
1607	T6_CAPEITEM_UNDEAD	Master's Undead Cape						
1608	T6_CAPEITEM_UNDEAD@1	Master's Undead Cape						
1609	T6_CAPEITEM_UNDEAD@2	Master's Undead Cape						
1610	T6_CAPEITEM_UNDEAD@3	Master's Undead Cape						
1611	T7_CAPEITEM_UNDEAD	Grandmaster's Undead Cape						
1612	T7_CAPEITEM_UNDEAD@1	Grandmaster's Undead Cape						
1613	T7_CAPEITEM_UNDEAD@2	Grandmaster's Undead Cape						
1614	T7_CAPEITEM_UNDEAD@3	Grandmaster's Undead Cape						
1615	T8_CAPEITEM_UNDEAD	Elder's Undead Cape						
1616	T8_CAPEITEM_UNDEAD@1	Elder's Undead Cape						
1617	T8_CAPEITEM_UNDEAD@2	Elder's Undead Cape						
1618	T8_CAPEITEM_UNDEAD@3	Elder's Undead Cape						
1619	T4_CAPEITEM_KEEPER	Adept's Keeper Cape						
1620	T4_CAPEITEM_KEEPER@1	Adept's Keeper Cape						
1621	T4_CAPEITEM_KEEPER@2	Adept's Keeper Cape						
1622	T4_CAPEITEM_KEEPER@3	Adept's Keeper Cape						
1623	T5_CAPEITEM_KEEPER	Expert's Keeper Cape						
1624	T5_CAPEITEM_KEEPER@1	Expert's Keeper Cape						
1625	T5_CAPEITEM_KEEPER@2	Expert's Keeper Cape						
1626	T5_CAPEITEM_KEEPER@3	Expert's Keeper Cape						
1627	T6_CAPEITEM_KEEPER	Master's Keeper Cape						
1628	T6_CAPEITEM_KEEPER@1	Master's Keeper Cape						
1629	T6_CAPEITEM_KEEPER@2	Master's Keeper Cape						
1630	T6_CAPEITEM_KEEPER@3	Master's Keeper Cape						
1631	T7_CAPEITEM_KEEPER	Grandmaster's Keeper Cape						
1632	T7_CAPEITEM_KEEPER@1	Grandmaster's Keeper Cape						
1633	T7_CAPEITEM_KEEPER@2	Grandmaster's Keeper Cape						
1634	T7_CAPEITEM_KEEPER@3	Grandmaster's Keeper Cape						
1635	T8_CAPEITEM_KEEPER	Elder's Keeper Cape						
1636	T8_CAPEITEM_KEEPER@1	Elder's Keeper Cape						
1637	T8_CAPEITEM_KEEPER@2	Elder's Keeper Cape						
1638	T8_CAPEITEM_KEEPER@3	Elder's Keeper Cape						
1639	T4_CAPEITEM_MORGANA	Adept's Morgana Cape						
1640	T4_CAPEITEM_MORGANA@1	Adept's Morgana Cape						
1641	T4_CAPEITEM_MORGANA@2	Adept's Morgana Cape						
1642	T4_CAPEITEM_MORGANA@3	Adept's Morgana Cape						
1643	T5_CAPEITEM_MORGANA	Expert's Morgana Cape						
1644	T5_CAPEITEM_MORGANA@1	Expert's Morgana Cape						
1645	T5_CAPEITEM_MORGANA@2	Expert's Morgana Cape						
1646	T5_CAPEITEM_MORGANA@3	Expert's Morgana Cape						
1647	T6_CAPEITEM_MORGANA	Master's Morgana Cape						
1648	T6_CAPEITEM_MORGANA@1	Master's Morgana Cape						
1649	T6_CAPEITEM_MORGANA@2	Master's Morgana Cape						
1650	T6_CAPEITEM_MORGANA@3	Master's Morgana Cape						
1651	T7_CAPEITEM_MORGANA	Grandmaster's Morgana Cape						
1652	T7_CAPEITEM_MORGANA@1	Grandmaster's Morgana Cape						
1653	T7_CAPEITEM_MORGANA@2	Grandmaster's Morgana Cape						
1654	T7_CAPEITEM_MORGANA@3	Grandmaster's Morgana Cape						
1655	T8_CAPEITEM_MORGANA	Elder's Morgana Cape						
1656	T8_CAPEITEM_MORGANA@1	Elder's Morgana Cape						
1657	T8_CAPEITEM_MORGANA@2	Elder's Morgana Cape						
1658	T8_CAPEITEM_MORGANA@3	Elder's Morgana Cape						
1659	T4_CAPEITEM_DEMON	Adept's Demon Cape						
1660	T4_CAPEITEM_DEMON@1	Adept's Demon Cape						
1661	T4_CAPEITEM_DEMON@2	Adept's Demon Cape						
1662	T4_CAPEITEM_DEMON@3	Adept's Demon Cape						
1663	T5_CAPEITEM_DEMON	Expert's Demon Cape						
1664	T5_CAPEITEM_DEMON@1	Expert's Demon Cape						
1665	T5_CAPEITEM_DEMON@2	Expert's Demon Cape						
1666	T5_CAPEITEM_DEMON@3	Expert's Demon Cape						
1667	T6_CAPEITEM_DEMON	Master's Demon Cape						
1668	T6_CAPEITEM_DEMON@1	Master's Demon Cape						
1669	T6_CAPEITEM_DEMON@2	Master's Demon Cape						
1670	T6_CAPEITEM_DEMON@3	Master's Demon Cape						
1671	T7_CAPEITEM_DEMON	Grandmaster's Demon Cape						
1672	T7_CAPEITEM_DEMON@1	Grandmaster's Demon Cape						
1673	T7_CAPEITEM_DEMON@2	Grandmaster's Demon Cape						
1674	T7_CAPEITEM_DEMON@3	Grandmaster's Demon Cape						
1675	T8_CAPEITEM_DEMON	Elder's Demon Cape						
1676	T8_CAPEITEM_DEMON@1	Elder's Demon Cape						
1677	T8_CAPEITEM_DEMON@2	Elder's Demon Cape						
1678	T8_CAPEITEM_DEMON@3	Elder's Demon Cape						
1679	T4_BAG_FW_BONUS_FAME	Adept's Faction Fame Bag						
1680	T4_BAG_FW_BONUS_FAME@1	Adept's Faction Fame Bag						
1681	T4_BAG_FW_BONUS_FAME@2	Adept's Faction Fame Bag						
1682	T4_BAG_FW_BONUS_FAME@3	Adept's Faction Fame Bag						
1683	T5_BAG_FW_BONUS_FAME	Expert's Faction Fame Bag						
1684	T5_BAG_FW_BONUS_FAME@1	Expert's Faction Fame Bag						
1685	T5_BAG_FW_BONUS_FAME@2	Expert's Faction Fame Bag						
1686	T5_BAG_FW_BONUS_FAME@3	Expert's Faction Fame Bag						
1687	T6_BAG_FW_BONUS_FAME	Master's Faction Fame Bag						
1688	T6_BAG_FW_BONUS_FAME@1	Master's Faction Fame Bag						
1689	T6_BAG_FW_BONUS_FAME@2	Master's Faction Fame Bag						
1690	T6_BAG_FW_BONUS_FAME@3	Master's Faction Fame Bag						
1691	T7_BAG_FW_BONUS_FAME	Grandmaster's Faction Fame Bag						
1692	T7_BAG_FW_BONUS_FAME@1	Grandmaster's Faction Fame Bag						
1693	T7_BAG_FW_BONUS_FAME@2	Grandmaster's Faction Fame Bag						
1694	T7_BAG_FW_BONUS_FAME@3	Grandmaster's Faction Fame Bag						
1695	T8_BAG_FW_BONUS_FAME	Elder's Faction Fame Bag						
1696	T8_BAG_FW_BONUS_FAME@1	Elder's Faction Fame Bag						
1697	T8_BAG_FW_BONUS_FAME@2	Elder's Faction Fame Bag						
1698	T8_BAG_FW_BONUS_FAME@3	Elder's Faction Fame Bag						
1699	T4_BAG_FW_BONUS_YIELD	Adept's Faction Yield Bag						
1700	T4_BAG_FW_BONUS_YIELD@1	Adept's Faction Yield Bag						
1701	T4_BAG_FW_BONUS_YIELD@2	Adept's Faction Yield Bag						
1702	T4_BAG_FW_BONUS_YIELD@3	Adept's Faction Yield Bag						
1703	T5_BAG_FW_BONUS_YIELD	Expert's Faction Yield Bag						
1704	T5_BAG_FW_BONUS_YIELD@1	Expert's Faction Yield Bag						
1705	T5_BAG_FW_BONUS_YIELD@2	Expert's Faction Yield Bag						
1706	T5_BAG_FW_BONUS_YIELD@3	Expert's Faction Yield Bag						
1707	T6_BAG_FW_BONUS_YIELD	Master's Faction Yield Bag						
1708	T6_BAG_FW_BONUS_YIELD@1	Master's Faction Yield Bag						
1709	T6_BAG_FW_BONUS_YIELD@2	Master's Faction Yield Bag						
1710	T6_BAG_FW_BONUS_YIELD@3	Master's Faction Yield Bag						
1711	T7_BAG_FW_BONUS_YIELD	Grandmaster's Faction Yield Bag						
1712	T7_BAG_FW_BONUS_YIELD@1	Grandmaster's Faction Yield Bag						
1713	T7_BAG_FW_BONUS_YIELD@2	Grandmaster's Faction Yield Bag						
1714	T7_BAG_FW_BONUS_YIELD@3	Grandmaster's Faction Yield Bag						
1715	T8_BAG_FW_BONUS_YIELD	Elder's Faction Yield Bag						
1716	T8_BAG_FW_BONUS_YIELD@1	Elder's Faction Yield Bag						
1717	T8_BAG_FW_BONUS_YIELD@2	Elder's Faction Yield Bag						
1718	T8_BAG_FW_BONUS_YIELD@3	Elder's Faction Yield Bag						
1719	T4_BAG_FW_BONUS_SILVER	Adept's Faction Silver Bag						
1720	T4_BAG_FW_BONUS_SILVER@1	Adept's Faction Silver Bag						
1721	T4_BAG_FW_BONUS_SILVER@2	Adept's Faction Silver Bag						
1722	T4_BAG_FW_BONUS_SILVER@3	Adept's Faction Silver Bag						
1723	T5_BAG_FW_BONUS_SILVER	Expert's Faction Silver Bag						
1724	T5_BAG_FW_BONUS_SILVER@1	Expert's Faction Silver Bag						
1725	T5_BAG_FW_BONUS_SILVER@2	Expert's Faction Silver Bag						
1726	T5_BAG_FW_BONUS_SILVER@3	Expert's Faction Silver Bag						
1727	T6_BAG_FW_BONUS_SILVER	Master's Faction Silver Bag						
1728	T6_BAG_FW_BONUS_SILVER@1	Master's Faction Silver Bag						
1729	T6_BAG_FW_BONUS_SILVER@2	Master's Faction Silver Bag						
1730	T6_BAG_FW_BONUS_SILVER@3	Master's Faction Silver Bag						
1731	T7_BAG_FW_BONUS_SILVER	Grandmaster's Faction Silver Bag						
1732	T7_BAG_FW_BONUS_SILVER@1	Grandmaster's Faction Silver Bag						
1733	T7_BAG_FW_BONUS_SILVER@2	Grandmaster's Faction Silver Bag						
1734	T7_BAG_FW_BONUS_SILVER@3	Grandmaster's Faction Silver Bag						
1735	T8_BAG_FW_BONUS_SILVER	Elder's Faction Silver Bag						
1736	T8_BAG_FW_BONUS_SILVER@1	Elder's Faction Silver Bag						
1737	T8_BAG_FW_BONUS_SILVER@2	Elder's Faction Silver Bag						
1738	T8_BAG_FW_BONUS_SILVER@3	Elder's Faction Silver Bag						
1739	UNIQUE_CAPE_TELLAFRIEND	Recruiter's Cape						
1740	UNIQUE_CAPE_TELLAFRIEND_02	Riuros Cape						
1741	UNIQUE_CAPE_TELLAFRIEND_BATRIDER	Master of Bats Cape						
1742	UNIQUE_CAPE_TELLAFRIEND_BANNER	Recruiter's Banner						
1743	UNIQUE_CAPE_TELLAFRIEND_BANNER_02	Ogronios Banner						
1744	UNIQUE_CAPE_TOAD_TELLAFRIEND	Recruiter's Cape - Toad						
1745	UNIQUE_CAPE_BLOODHOUND_TELLAFRIEND	Recruiter's Cape - Bloodhound						
1746	UNIQUE_CAPE_TIGER_TELLAFRIEND	Recruiter's Tiger Cape						
1747	UNIQUE_CAPE_RAM_TELLAFRIEND	Recruiter's Fur Cape						
1748	UNIQUE_CAPE_WOLF_GREY_TELLAFRIEND	Recruiter's Grey Wolf Cape						
1749	UNIQUE_LOOTCHEST_FIRSTREFERRAL	Recruiter's Pile of Tomes						
1750	UNIQUE_LOOTCHEST_SKILLBOOKS_TELLAFRIEND	Recruiter's Pile of Tomes						
1751	T2_BAG	Novice's Bag		bag				
1752	T3_BAG	Journeyman's Bag		bag				
1753	T4_BAG	Adept's Bag		bag				
1754	T4_BAG@1	Adept's Bag						
1755	T4_BAG@2	Adept's Bag						
1756	T4_BAG@3	Adept's Bag						
1757	T5_BAG	Expert's Bag		bag				
1758	T5_BAG@1	Expert's Bag						
1759	T5_BAG@2	Expert's Bag						
1760	T5_BAG@3	Expert's Bag						
1761	T6_BAG	Master's Bag		bag				
1762	T6_BAG@1	Master's Bag						
1763	T6_BAG@2	Master's Bag						
1764	T6_BAG@3	Master's Bag						
1765	T7_BAG	Grandmaster's Bag		bag				
1766	T7_BAG@1	Grandmaster's Bag						
1767	T7_BAG@2	Grandmaster's Bag						
1768	T7_BAG@3	Grandmaster's Bag						
1769	T8_BAG	Elder's Bag		bag				
1770	T8_BAG@1	Elder's Bag						
1771	T8_BAG@2	Elder's Bag						
1772	T8_BAG@3	Elder's Bag						
1773	T6_CAPE_PLATE_UNDEAD	Decorative Undead Platemail Cape						
1774	T6_CAPE_LEATHER_UNDEAD	Decorative Undead Leather Cape						
1775	T6_CAPE_CLOTH_UNDEAD	Decorative Undead Cloth Cape						
1776	T6_CAPE_PLATE_KEEPER	Decorative Keeper Platemail Cape						
1777	T6_CAPE_LEATHER_KEEPER	Decorative Keeper Leather Cape						
1778	T6_CAPE_CLOTH_KEEPER	Decorative Keeper Cloth Cape						
1779	T6_CAPE_PLATE_MORGANA	Decorative Morgana Platemail Cape						
1780	T6_CAPE_LEATHER_MORGANA	Decorative Morgana Leather Cape						
1781	T6_CAPE_CLOTH_MORGANA	Decorative Morgana Cloth Cape						
1782	T1_2H_TOOL_PICK	Beginner's Pickaxe						
1783	T2_2H_TOOL_PICK	Novice's Pickaxe		tools	0	0.16667	80	1
1784	T3_2H_TOOL_PICK	Journeyman's Pickaxe		tools	0	0.25	194	1
1785	T4_2H_TOOL_PICK	Adept's Pickaxe		tools	0	0.33333	385	1
1786	T5_2H_TOOL_PICK	Expert's Pickaxe		tools	0	0.5	712	1
1787	T6_2H_TOOL_PICK	Master's Pickaxe		tools	0	0.66667	1280	1
1788	T7_2H_TOOL_PICK	Grandmaster's Pickaxe		tools	0	0.83333	2269	1
1789	T8_2H_TOOL_PICK	Elder's Pickaxe		tools	0	1.25	3996	1
1790	T1_2H_TOOL_HAMMER	Beginner's Stone Hammer						
1791	T2_2H_TOOL_HAMMER	Novice's Stone Hammer		tools	0	0.16667	80	1
1792	T3_2H_TOOL_HAMMER	Journeyman's Stone Hammer		tools	0	0.25	194	1
1793	T4_2H_TOOL_HAMMER	Adept's Stone Hammer		tools	0	0.33333	385	1
1794	T5_2H_TOOL_HAMMER	Expert's Stone Hammer		tools	0	0.5	712	1
1795	T6_2H_TOOL_HAMMER	Master's Stone Hammer		tools	0	0.66667	1280	1
1796	T7_2H_TOOL_HAMMER	Grandmaster's Stone Hammer		tools	0	0.83333	2269	1
1797	T8_2H_TOOL_HAMMER	Elder's Stone Hammer		tools	0	1.25	3996	1
1798	T1_2H_TOOL_AXE	Beginner's Axe						
1799	T2_2H_TOOL_AXE	Novice's Axe		tools	0	0.16667	80	1
1800	T3_2H_TOOL_AXE	Journeyman's Axe		tools	0	0.25	194	1
1801	T4_2H_TOOL_AXE	Adept's Axe		tools	0	0.33333	385	1
1802	T5_2H_TOOL_AXE	Expert's Axe		tools	0	0.5	712	1
1803	T6_2H_TOOL_AXE	Master's Axe		tools	0	0.66667	1280	1
1804	T7_2H_TOOL_AXE	Grandmaster's Axe		tools	0	0.83333	2269	1
1805	T8_2H_TOOL_AXE	Elder's Axe		tools	0	1.25	3996	1
1806	T1_2H_TOOL_SICKLE	Beginner's Sickle						
1807	T2_2H_TOOL_SICKLE	Novice's Sickle		tools	0	0.16667	80	1
1808	T3_2H_TOOL_SICKLE	Journeyman's Sickle		tools	0	0.25	194	1
1809	T4_2H_TOOL_SICKLE	Adept's Sickle		tools	0	0.33333	385	1
1810	T5_2H_TOOL_SICKLE	Expert's Sickle		tools	0	0.5	712	1
1811	T6_2H_TOOL_SICKLE	Master's Sickle		tools	0	0.66667	1280	1
1812	T7_2H_TOOL_SICKLE	Grandmaster's Sickle		tools	0	0.83333	2269	1
1813	T8_2H_TOOL_SICKLE	Elder's Sickle		tools	0	1.25	3996	1
1814	T1_2H_TOOL_KNIFE	Beginner's Skinning Knife						
1815	T2_2H_TOOL_KNIFE	Novice's Skinning Knife		tools	0	0.16667	80	1
1816	T3_2H_TOOL_KNIFE	Journeyman's Skinning Knife		tools	0	0.25	194	1
1817	T4_2H_TOOL_KNIFE	Adept's Skinning Knife		tools	0	0.33333	385	1
1818	T5_2H_TOOL_KNIFE	Expert's Skinning Knife		tools	0	0.5	712	1
1819	T6_2H_TOOL_KNIFE	Master's Skinning Knife		tools	0	0.66667	1280	1
1820	T7_2H_TOOL_KNIFE	Grandmaster's Skinning Knife		tools	0	0.83333	2269	1
1821	T8_2H_TOOL_KNIFE	Elder's Skinning Knife		tools	0	1.25	3996	1
1822	T2_2H_TOOL_SIEGEHAMMER	Novice's Demolition Hammer		tools	0	0.33333	160	1
1823	T3_2H_TOOL_SIEGEHAMMER	Journeyman's Demolition Hammer		tools	0	0.5	388	1
1824	T4_2H_TOOL_SIEGEHAMMER	Adept's Demolition Hammer		tools	0	0.66667	770	1
1825	T5_2H_TOOL_SIEGEHAMMER	Expert's Demolition Hammer		tools	0	1	1424	1
1826	T6_2H_TOOL_SIEGEHAMMER	Master's Demolition Hammer		tools	0	1.33333	2560	1
1827	T7_2H_TOOL_SIEGEHAMMER	Grandmaster's Demolition Hammer		tools	0	1.66667	4538	1
1828	T8_2H_TOOL_SIEGEHAMMER	Elder's Demolition Hammer		tools	0	2.5	7992	1
1829	T3_2H_TOOL_FISHINGROD	Journeyman's Fishing Rod		tools	0	0.25	194	1
1830	T4_2H_TOOL_FISHINGROD	Adept's Fishing Rod		tools	0	0.33333	385	1
1831	T5_2H_TOOL_FISHINGROD	Expert's Fishing Rod		tools	0	0.5	712	1
1832	T6_2H_TOOL_FISHINGROD	Master's Fishing Rod		tools	0	0.66667	1280	1
1833	T7_2H_TOOL_FISHINGROD	Grandmaster's Fishing Rod		tools	0	0.83333	2269	1
1834	T8_2H_TOOL_FISHINGROD	Elder's Fishing Rod		tools	0	1.25	3996	1
1835	T2_MOUNT_MULE	Novice's Mule						
1836	T3_MOUNT_HORSE	Journeyman's Riding Horse						
1837	T4_MOUNT_HORSE	Adept's Riding Horse						
1838	T5_MOUNT_HORSE	Expert's Riding Horse						
1839	T6_MOUNT_HORSE	Master's Riding Horse						
1840	T7_MOUNT_HORSE	Grandmaster's Riding Horse						
1841	T8_MOUNT_HORSE	Elder's Riding Horse						
1842	T5_MOUNT_ARMORED_HORSE	Expert's Armored Horse						
1843	T6_MOUNT_ARMORED_HORSE	Master's Armored Horse						
1844	T7_MOUNT_ARMORED_HORSE	Grandmaster's Armored Horse						
1845	T8_MOUNT_ARMORED_HORSE	Elder's Armored Horse						
1846	T3_MOUNT_OX	Journeyman's Transport Ox						
1847	T4_MOUNT_OX	Adept's Transport Ox						
1848	T5_MOUNT_OX	Expert's Transport Ox						
1849	T6_MOUNT_OX	Master's Transport Ox						
1850	T7_MOUNT_OX	Grandmaster's Transport Ox						
1851	T8_MOUNT_OX	Elder's Transport Ox						
1852	T4_MOUNT_GIANTSTAG	Adept's Giant Stag						
1853	T6_MOUNT_GIANTSTAG	Master's Giant Stag						
1854	T6_MOUNT_DIREWOLF	Direwolf						
1855	T6_MOUNT_DIREWOLF_WHITE	Ghostwolf						
1856	T7_MOUNT_DIREBOAR	Saddled Direboar						
1857	T7_MOUNT_SWAMPDRAGON	Saddled Swamp Dragon						
1858	T8_MOUNT_DIREBEAR	Saddled Direbear						
1859	T8_MOUNT_MAMMOTH_TRANSPORT	Elder's Transport Mammoth						
1860	T5_MOUNT_MOABIRD_FW_BRIDGEWATCH	Saddled Moabird						
1861	T5_MOUNT_DIREBEAR_FW_FORTSTERLING	Saddled Winter Bear						
1862	T5_MOUNT_DIREBOAR_FW_LYMHURST	Saddled Wild Boar						
1863	T5_MOUNT_RAM_FW_MARTLOCK	Saddled Bighorn Ram						
1864	T5_MOUNT_SWAMPDRAGON_FW_THETFORD	Saddled Swamp Salamander						
1865	T8_MOUNT_MAMMOTH_BATTLE@1	Elder's Command Mammoth						
1866	T7_MOUNT_SWAMPDRAGON_BATTLE	Flame Basilisk						
1867	T7_MOUNT_ARMORED_SWAMPDRAGON_BATTLE	Venom Basilisk						
1868	T6_MOUNT_SIEGE_BALLISTA	Siege Ballista						
1869	T5_MOUNT_HORSE_UNDEAD@1	Bonehorse						
1870	T8_MOUNT_HORSE_UNDEAD@1	Spectral Bonehorse						
1871	T5_MOUNT_COUGAR_KEEPER@1	Swiftclaw						
1872	T8_MOUNT_COUGAR_KEEPER@1	Rageclaw						
1873	T5_MOUNT_ARMORED_HORSE_MORGANA@1	Morgana Mare						
1874	T8_MOUNT_ARMORED_HORSE_MORGANA@1	Morgana Nightmare						
1875	T5_MOUNT_HORSE_ARENA@1	Arena Veteran's Armored Horse						
1876	T5_MOUNT_COUGAR_ARENA@1	Arena Veteran's Armored Sabertooth						
1877	T5_MOUNT_HORSE_UNDEAD_HALLOWEEN@1	Horse Macabre						
1878	T5_MOUNT_COUGAR_TOURNAMENT@1	Sabertooth Rex						
1879	UNIQUE_MOUNT_DONKEY_HALLOWEEN	Jack o' Donkey						
1880	UNIQUE_MOUNT_RAM_XMAS	Yule Ram						
1881	T6_MOUNT_GIANTSTAG_XMAS@1	Yule Stag						
1882	UNIQUE_MOUNT_TELLAFRIEND	Recruiter's Horse						
1883	UNIQUE_MOUNT_DONKEY_UNIQUE_TELLAFRIEND	Recruiter's Donkey						
1884	UNIQUE_MOUNT_RAM_TELLAFRIEND	Recruiter's Ram						
1885	UNIQUE_MOUNT_PIG_TELLAFRIEND	Recruiter's Pig						
1886	UNIQUE_MOUNT_PONY_TELLAFRIEND	Recruiter's Pony						
1887	UNIQUE_MOUNT_YAK_TELLAFRIEND	Recruiter's Yak						
1888	UNIQUE_MOUNT_IMPALA_TELLAFRIEND	Recruiter's Impala						
1889	UNIQUE_MOUNT_MOABIRD_TELLAFRIEND	Recruiter's Moabird						
1890	UNIQUE_MOUNT_BAT_TELLAFRIEND	Recruiter's Saddled Bat						
1891	UNIQUE_MOUNT_GIANTTOAD_TELLAFRIEND	Recruiter's Toad						
1892	UNIQUE_MOUNT_BLOODHOUND_TELLAFRIEND	Recruiter's Bloodhound						
1893	UNIQUE_MOUNT_TIGER_TELLAFRIEND	Recruiter's Tiger						
1894	UNIQUE_MOUNT_TRANSPORT_RAM_TELLAFRIEND	Recruiter's Bighorn Ram						
1896	UNIQUE_MOUNT_BERNARD_TELLAFRIEND	Recruiter's Saint Bernard						
